model,node21_score,time_sec,sens@0.25,sens@0.5,sens@1,sens@2,sens@4,sens@8
checkpoint_epoch_08_20251225_190742.pth,0.6172161172099511,184.3,0.4605394605348597,0.5904095904036922,0.6443556443492072,0.6693306693239827,0.6693306693239827,0.6693306693239827
checkpoint_epoch_09_20251225_190742.pth,0.6170496170434527,185.3,0.45954045953586875,0.6003996003936024,0.6493506493441623,0.6643356643290276,0.6643356643290276,0.6643356643290276
checkpoint_epoch_01_20251224_080807.pth,0.6145521145459751,186.1,0.33366633366300036,0.5164835164783568,0.6153846153784677,0.6923076923007762,0.7472527472452822,0.7822177822099678
checkpoint_epoch_05_20251228_064854.pth,0.6142191142129781,186.7,0.34465534465190156,0.5484515484460694,0.6463536463471893,0.6893106893038031,0.7282717282644529,0.7282717282644529
checkpoint_epoch_05_20251225_190742.pth,0.6128871128809901,185.5,0.45054945054494955,0.5854145854087371,0.6273726273663599,0.6713286713219647,0.6713286713219647,0.6713286713219647
checkpoint_epoch_04_20251225_190742.pth,0.6108891108830081,183.1,0.4105894105853088,0.5774225774168089,0.6423576423512252,0.6783216783149019,0.6783216783149019,0.6783216783149019
best_frcnn_node21_20251225_190742.pth,0.6108891108830081,184.7,0.4105894105853088,0.5774225774168089,0.6423576423512252,0.6783216783149019,0.6783216783149019,0.6783216783149019
checkpoint_epoch_01_20251226_124055.pth,0.60955710955102,185.9,0.34565434565089254,0.5184815184763388,0.6103896103835126,0.682317682310866,0.739260739253354,0.7612387612311564
checkpoint_epoch_02_20251228_064854.pth,0.6075591075530379,185.5,0.3646353646317219,0.5484515484460694,0.6513486513421444,0.68631368630683,0.6973026972957312,0.6973026972957312
checkpoint_epoch_01_20251226_214845.pth,0.606560106554047,185.1,0.36263736263373986,0.5094905094854196,0.6113886113825036,0.6723276723209558,0.7202797202725246,0.7632367632291385
best_frcnn_node21_20251226_214845.pth,0.606560106554047,185.3,0.36263736263373986,0.5094905094854196,0.6113886113825036,0.6723276723209558,0.7202797202725246,0.7632367632291385
checkpoint_epoch_07_20251228_064854.pth,0.6030636030575786,185.8,0.2737262737235392,0.5394605394551503,0.6483516483451713,0.7042957042886684,0.7262737262664708,0.7262737262664708
checkpoint_epoch_13_20251225_190742.pth,0.6020646020585875,183.7,0.46653346652880584,0.5724275724218538,0.6403596403532431,0.6443556443492072,0.6443556443492072,0.6443556443492072
checkpoint_epoch_05_20251226_060555.pth,0.6010656010595965,185.0,0.33366633366300036,0.5634365634309347,0.6373626373562701,0.6873126873058211,0.6923076923007762,0.6923076923007762
checkpoint_epoch_03_20251221_072055.pth,0.5992340992281128,185.6,0.3636363636327309,0.48351648351165316,0.5904095904036922,0.683316683309857,0.737262737255372,0.737262737255372
